iter	Logloss
2929	0.3660403978
2930	0.366040234
2931	0.3660386911
2932	0.3660370776
2933	0.3660335076
2934	0.3660323579
2935	0.3660275818
2936	0.3660256329
2937	0.3660239545
2938	0.3660211934
2939	0.3660200905
2940	0.3660171498
2941	0.3660130606
2942	0.3660107786
2943	0.3660103469
2944	0.3660100202
2945	0.3660068102
2946	0.3660050292
2947	0.3659988091
2948	0.3659963394
2949	0.3659953321
2950	0.3659945181
2951	0.3659939654
2952	0.3659900468
2953	0.365986413
2954	0.3659840947
2955	0.3659818937
2956	0.3659779596
2957	0.3659748867
2958	0.3659740768
2959	0.3659732153
2960	0.3659693051
2961	0.365967044
2962	0.3659657916
2963	0.365961235
2964	0.3659575445
2965	0.3659570294
2966	0.3659539124
2967	0.3659513858
2968	0.3659488378
2969	0.3659462549
2970	0.3659441616
2971	0.3659403417
2972	0.3659392547
2973	0.3659365009
2974	0.3659337339
2975	0.3659299716
2976	0.3659275813
2977	0.3659263075
2978	0.3659247031
2979	0.3659229494
2980	0.3659203936
2981	0.3659151522
2982	0.3659133008
2983	0.3659062417
2984	0.3659011271
2985	0.3658988066
2986	0.3658964804
2987	0.3658963447
2988	0.3658956497
2989	0.3658940611
2990	0.3658928593
2991	0.3658924235
2992	0.3658916564
2993	0.3658886554
2994	0.3658883963
2995	0.3658860637
2996	0.3658840556
2997	0.3658822533
2998	0.3658792998
2999	0.365875041
